,head_x,head_y,images,tail_x,tail_y,height,width,head_x_rel,head_y_rel,tail_x_rel,tail_y_rel,specimen_id,phase,order,family,genus
9274,46.95741293532339,57.32283464566929,20170217_002/SPCBench-1487364603-000389-000-144-2160-176-112-_rawcolor.png,117.65293532338308,36.15748031496063,112.0,176.0,0.2668034825870647,0.5118110236220472,0.6684825870646766,0.3228346456692913,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9275,165.92,64.0909090909091,20170217_002/SPCBench-1487365114-000083-000-28-2540-272-120-_rawcolor.png,70.72,30.0,120.0,272.0,0.61,0.5340909090909091,0.26,0.25,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9276,131.0,93.0,20170217_002/SPCBench-1487365156-000292-000-212-2480-200-184-_rawcolor.png,50.0,44.0,184.0,200.0,0.655,0.5054347826086957,0.25,0.2391304347826087,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9277,176.4,45.17647058823529,20170217_002/SPCBench-1487365115-000088-001-12-2588-280-96-_rawcolor.png,71.4,28.235294117647058,96.0,280.0,0.63,0.4705882352941176,0.255,0.29411764705882354,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9278,72.02039800995024,49.78379598284812,20170217_002/SPCBench-1487364559-000168-000-64-2336-152-160-_rawcolor.png,95.14935323383085,106.01308959602798,160.0,152.0,0.473818407960199,0.31114872489280077,0.6259825870646767,0.6625818099751749,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9279,165.92,36.86538461538462,20170217_002/SPCBench-1487365124-000132-000-0-2632-272-71-_rawcolor.png,70.72,21.846153846153847,71.0,272.0,0.61,0.5192307692307693,0.26,0.3076923076923077,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9280,159.60000000000002,52.38095238095238,20170217_002/SPCBench-1487365125-000138-000-12-2628-240-75-_rawcolor.png,93.60000000000001,29.76190476190476,75.0,240.0,0.6650000000000001,0.6984126984126984,0.39,0.3968253968253968,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9281,96.0,21.91304347826087,20170217_002/SPCBench-1487365174-000383-000-228-2644-240-56-_rawcolor.png,141.6,34.08695652173913,56.0,240.0,0.4,0.391304347826087,0.59,0.6086956521739131,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9282,93.80000000000001,38.089285714285715,20170217_002/SPCBench-1487365185-000436-000-256-2624-280-79-_rawcolor.png,138.6,39.5,79.0,280.0,0.335,0.48214285714285715,0.495,0.5,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9283,107.03,109.74850299401197,20170217_002/SPCBench-1487365241-000716-001-564-1832-139-232-_rawcolor.png,45.175000000000004,168.09580838323353,232.0,139.0,0.77,0.4730538922155688,0.325,0.7245508982035929,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9284,85.12,13.333333333333332,20170217_002/SPCBench-1487365152-000272-000-124-2528-224-40-_rawcolor.png,78.39999999999999,31.11111111111111,40.0,224.0,0.38,0.3333333333333333,0.35,0.7777777777777778,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9285,134.4,97.11111111111111,20170217_002/SPCBench-1487365145-000236-000-60-2516-256-184-_rawcolor.png,144.64,66.44444444444444,184.0,256.0,0.525,0.5277777777777778,0.565,0.3611111111111111,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9286,149.76,52.48,20170217_002/SPCBench-1487365106-000041-001-84-2560-256-96-_rawcolor.png,72.96,25.6,96.0,256.0,0.585,0.5466666666666666,0.285,0.26666666666666666,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9287,146.4,65.20754716981132,20170217_002/SPCBench-1487365144-000230-000-144-2568-240-128-_rawcolor.png,58.8,64.0,128.0,240.0,0.61,0.5094339622641509,0.245,0.5,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9288,82.0,76.0,20170217_002/SPCBench-1487364606-000407-000-80-2340-200-176-_rawcolor.png,153.0,132.0,176.0,200.0,0.41,0.4318181818181818,0.765,0.75,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9289,153.11999999999998,63.34020618556701,20170217_002/SPCBench-1487365108-000050-000-200-2520-264-128-_rawcolor.png,66.0,79.17525773195877,128.0,264.0,0.58,0.4948453608247423,0.25,0.6185567010309279,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9290,114.375,141.4448669201521,20170217_002/SPCBench-1487365213-000579-002-520-832-183-240-_rawcolor.png,98.82000000000001,74.19847328244275,240.0,183.0,0.625,0.5893536121673004,0.54,0.30916030534351147,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9291,118.72,35.867907444668006,20170217_002/SPCBench-1487365146-000242-000-52-2624-224-79-_rawcolor.png,150.64,35.907645875251504,79.0,224.0,0.53,0.4540241448692153,0.6725,0.45452716297786716,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9292,49.92,143.76,20170217_002/SPCBench-1487365216-000591-004-600-964-96-240-_rawcolor.png,49.92,85.68,240.0,96.0,0.52,0.599,0.52,0.35700000000000004,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9293,133.92000000000002,76.25,20170217_002/SPCBench-1487365136-000194-001-60-2476-248-120-_rawcolor.png,167.4,38.350515463917525,120.0,248.0,0.54,0.6354166666666666,0.675,0.31958762886597936,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9294,98.615,140.14814814814815,20170217_002/SPCBench-1487365215-000588-002-540-900-163-264-_rawcolor.png,66.015,79.03703703703704,264.0,163.0,0.605,0.5308641975308642,0.405,0.2993827160493827,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9295,96.28500000000001,135.3091922005571,20170217_002/SPCBench-1487365206-000540-004-556-156-147-264-_rawcolor.png,131.565,81.6267409470752,264.0,147.0,0.655,0.5125348189415042,0.895,0.30919220055710306,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9296,126.72,48.35227272727273,20170217_002/SPCBench-1487365181-000416-000-260-2588-264-115-_rawcolor.png,77.88,81.02272727272728,115.0,264.0,0.48,0.42045454545454547,0.295,0.7045454545454546,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9297,137.36,32.72727272727273,20170217_002/SPCBench-1487365183-000427-000-260-2628-272-75-_rawcolor.png,87.04,39.54545454545454,75.0,272.0,0.505,0.43636363636363634,0.32,0.5272727272727272,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9298,137.36,33.5,20170217_002/SPCBench-1487365121-000116-000-8-2636-272-67-_rawcolor.png,194.48,36.18,67.0,272.0,0.505,0.5,0.715,0.54,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9299,51.2,24.8,20170217_002/SPCBench-1487365098-000000-001-36-2544-160-104-_rawcolor.png,62.400000000000006,64.8,104.0,160.0,0.32,0.23846153846153847,0.39,0.6230769230769231,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9300,64.61,144.45569620253167,20170217_002/SPCBench-1487365218-000600-003-612-1084-91-216-_rawcolor.png,44.135,59.57052631578947,216.0,91.0,0.71,0.668776371308017,0.485,0.27578947368421053,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9301,58.480000000000004,27.873651771956858,20170217_002/SPCBench-1487364609-000420-000-112-2328-136-120-_rawcolor.png,90.78,83.94838212634822,120.0,136.0,0.43000000000000005,0.2322804314329738,0.6675,0.6995698510529018,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9302,98.49000000000001,130.89693593314763,20170217_002/SPCBench-1487365205-000536-005-556-152-147-264-_rawcolor.png,137.44500000000002,75.74373259052925,264.0,147.0,0.67,0.4958217270194986,0.9350000000000002,0.28690807799442897,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9303,157.45000000000002,143.2173913043478,20170217_002/SPCBench-1487365209-000555-003-468-620-235-216-_rawcolor.png,155.1,61.04347826086956,216.0,235.0,0.67,0.6630434782608695,0.66,0.2826086956521739,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9304,139.52,70.0,20170217_002/SPCBench-1487365137-000196-001-52-2500-256-112-_rawcolor.png,181.76,33.4712643678161,112.0,256.0,0.545,0.625,0.71,0.2988505747126437,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9305,107.46,44.54320987654321,20170217_002/SPCBench-1487365100-000014-000-108-2604-216-88-_rawcolor.png,109.08,32.04938271604938,88.0,216.0,0.4975,0.5061728395061729,0.505,0.3641975308641975,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9306,71.04,151.90504451038575,20170217_002/SPCBench-1487364666-000706-000-308-2056-128-216-_rawcolor.png,65.28,52.40236686390532,216.0,128.0,0.555,0.7032640949554896,0.51,0.24260355029585798,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9307,52.93,162.48730964467003,20170217_002/SPCBench-1487365223-000627-002-636-1320-67-264-_rawcolor.png,43.885000000000005,68.34517766497461,264.0,67.0,0.79,0.6154822335025381,0.655,0.25888324873096447,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9308,112.84,36.12280701754386,20170217_002/SPCBench-1487365121-000119-000-20-2632-248-71-_rawcolor.png,187.24,39.859649122807014,71.0,248.0,0.455,0.5087719298245614,0.755,0.5614035087719298,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9309,136.4,65.36666666666666,20170217_002/SPCBench-1487365144-000233-000-136-2592-248-111-_rawcolor.png,126.48,57.96666666666667,111.0,248.0,0.55,0.5888888888888888,0.51,0.5222222222222223,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9310,87.075,150.23157894736843,20170217_002/SPCBench-1487364671-000729-000-568-2064-135-256-_rawcolor.png,104.625,85.10817941952507,256.0,135.0,0.645,0.5868421052631579,0.775,0.3324538258575198,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9311,45.75,106.875,20170217_002/SPCBench-1487365224-000634-002-628-1492-75-264-_rawcolor.png,46.5,175.5,264.0,75.0,0.61,0.40482954545454547,0.62,0.6647727272727273,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9312,153.615,151.15384615384613,20170217_002/SPCBench-1487365209-000559-004-472-640-231-240-_rawcolor.png,138.6,70.96153846153845,240.0,231.0,0.665,0.6298076923076922,0.6,0.29567307692307687,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9313,86.36,40.22727272727272,20170217_002/SPCBench-1487365186-000443-000-256-2628-272-75-_rawcolor.png,158.44,36.13636363636364,75.0,272.0,0.3175,0.5363636363636363,0.5825,0.48181818181818187,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9314,39.75,99.32650073206442,20170217_002/SPCBench-1487365224-000632-002-628-1476-75-256-_rawcolor.png,46.5,186.28404099560763,256.0,75.0,0.53,0.38799414348462663,0.62,0.7276720351390923,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9315,102.92,75.80582524271844,20170217_002/SPCBench-1487365143-000229-001-140-2560-248-128-_rawcolor.png,164.92000000000002,62.13592233009709,128.0,248.0,0.415,0.5922330097087378,0.665,0.4854368932038835,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9316,81.18,41.44736842105263,20170217_002/SPCBench-1487365184-000430-000-264-2628-264-75-_rawcolor.png,166.32,32.89473684210526,75.0,264.0,0.30750000000000005,0.5526315789473684,0.63,0.43859649122807015,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9317,99.5925,93.75,20170217_002/SPCBench-1487365220-000612-002-556-1208-147-200-_rawcolor.png,98.85749999999999,100.0,200.0,147.0,0.6775,0.46875,0.6724999999999999,0.5,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9318,157.56,24.70175438596491,20170217_002/SPCBench-1487365135-000186-001-64-2584-312-88-_rawcolor.png,179.39999999999998,50.285714285714285,88.0,312.0,0.505,0.2807017543859649,0.575,0.5714285714285714,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9319,138.04,28.451612903225808,20170217_002/SPCBench-1487365150-000260-001-28-2544-232-72-_rawcolor.png,139.77999999999997,23.225806451612904,72.0,232.0,0.595,0.3951612903225807,0.6024999999999999,0.3225806451612903,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9320,140.8,57.27272727272727,20170217_002/SPCBench-1487365137-000195-001-52-2488-256-112-_rawcolor.png,185.6,63.63636363636364,112.0,256.0,0.55,0.5113636363636364,0.725,0.5681818181818182,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9321,148.32,70.12048192771084,20170217_002/SPCBench-1487365113-000077-000-8-2504-288-120-_rawcolor.png,184.32,57.83132530120482,120.0,288.0,0.515,0.5843373493975903,0.64,0.4819277108433735,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9322,130.345,137.47924528301886,20170217_002/SPCBench-1487365212-000570-002-504-744-199-264-_rawcolor.png,75.62,69.73584905660377,264.0,199.0,0.655,0.5207547169811321,0.38,0.2641509433962264,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9323,132.23999999999998,67.41880341880342,20170217_002/SPCBench-1487365111-000069-000-52-2536-232-136-_rawcolor.png,70.76,88.34188034188034,136.0,232.0,0.57,0.49572649572649574,0.30500000000000005,0.6495726495726496,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9324,97.68,84.61855670103093,20170217_002/SPCBench-1487365099-000005-002-0-2532-176-171-_rawcolor.png,100.32,132.21649484536084,171.0,176.0,0.555,0.49484536082474223,0.57,0.7731958762886599,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9325,47.52,42.33070866141732,20170217_002/SPCBench-1487364554-000146-000-160-2412-176-112-_rawcolor.png,124.96,74.07874015748033,112.0,176.0,0.27,0.37795275590551175,0.71,0.6614173228346457,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9326,35.28,111.20763723150357,20170217_002/SPCBench-1487365223-000626-003-640-1312-63-264-_rawcolor.png,45.99,176.4200477326969,264.0,63.0,0.56,0.4212410501193317,0.73,0.6682577565632458,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9327,140.08,54.73684210526316,20170217_002/SPCBench-1487365188-000453-001-296-2544-272-104-_rawcolor.png,74.80000000000001,27.36842105263158,104.0,272.0,0.515,0.5263157894736842,0.275,0.2631578947368421,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9328,55.68,89.56989247311827,20170217_002/SPCBench-1487365158-000303-001-320-2584-128-119-_rawcolor.png,72.96,71.01612903225806,119.0,128.0,0.435,0.7526881720430108,0.57,0.5967741935483871,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9329,125.24,60.97777777777778,20170217_002/SPCBench-1487365127-000149-000-32-2516-248-168-_rawcolor.png,156.24,103.28888888888889,168.0,248.0,0.505,0.362962962962963,0.63,0.6148148148148148,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9330,125.12,111.19379844961242,20170217_002/SPCBench-1487365245-000736-002-424-2212-272-176-_rawcolor.png,103.36,46.3875968992248,176.0,272.0,0.46,0.6317829457364342,0.38,0.2635658914728682,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9331,121.5,69.5,20170217_002/SPCBench-1487365191-000469-001-368-2468-200-112-_rawcolor.png,49.0,30.5,112.0,200.0,0.6075,0.6205357142857143,0.245,0.27232142857142855,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9332,54.315,156.27081021087682,20170217_002/SPCBench-1487365231-000666-001-632-1792-71-320-_rawcolor.png,33.725,156.80355160932297,320.0,71.0,0.765,0.48834628190899004,0.47500000000000003,0.4900110987791343,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9333,122.76,109.83458646616542,20170217_002/SPCBench-1487365245-000735-001-428-2196-264-176-_rawcolor.png,93.06,56.902255639097746,176.0,264.0,0.465,0.6240601503759399,0.35250000000000004,0.3233082706766917,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9334,114.23999999999998,70.08,20170217_002/SPCBench-1487365119-000107-001-92-2500-192-192-_rawcolor.png,91.67999999999999,97.92,192.0,192.0,0.5949999999999999,0.365,0.4775,0.51,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9335,117.64,26.057142857142857,20170217_002/SPCBench-1487365176-000390-000-204-2644-272-48-_rawcolor.png,164.56,32.22857142857143,48.0,272.0,0.4325,0.5428571428571428,0.605,0.6714285714285714,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9336,88.9,115.29528535980148,20170217_002/SPCBench-1487365241-000719-002-576-1856-127-256-_rawcolor.png,46.0375,174.68982630272953,256.0,127.0,0.7000000000000001,0.45037220843672454,0.3625,0.6823821339950372,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9337,156.275,142.6304347826087,20170217_002/SPCBench-1487365208-000553-003-468-608-235-216-_rawcolor.png,162.7375,59.86956521739131,216.0,235.0,0.665,0.6603260869565217,0.6925,0.27717391304347827,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9338,135.42000000000002,47.46308724832215,20170217_002/SPCBench-1487365235-000685-001-520-2044-183-136-_rawcolor.png,57.1875,94.9261744966443,136.0,183.0,0.7400000000000001,0.348993288590604,0.3125,0.697986577181208,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9339,130.48,44.61538461538461,20170217_002/SPCBench-1487365101-000017-000-96-2616-224-87-_rawcolor.png,113.68,42.38461538461539,87.0,224.0,0.5824999999999999,0.5128205128205128,0.5075000000000001,0.4871794871794872,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9340,96.985,112.54368932038835,20170217_002/SPCBench-1487365238-000703-001-540-2140-163-168-_rawcolor.png,55.42,40.77669902912621,168.0,163.0,0.595,0.6699029126213593,0.34,0.24271844660194175,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9341,144.0,44.6027397260274,20170217_002/SPCBench-1487365149-000258-001-24-2520-240-88-_rawcolor.png,168.0,22.904109589041095,88.0,240.0,0.6,0.5068493150684932,0.7,0.2602739726027397,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9342,60.76,38.75000000000001,20170217_002/SPCBench-1487365113-000076-000-48-2628-248-75-_rawcolor.png,179.79999999999998,37.5,75.0,248.0,0.245,0.5166666666666667,0.725,0.5,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9343,155.1,143.36723163841808,20170217_002/SPCBench-1487365208-000554-003-468-616-235-208-_rawcolor.png,159.8,52.88135593220339,208.0,235.0,0.66,0.6892655367231638,0.68,0.2542372881355932,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9344,130.65,75.1219512195122,20170217_002/SPCBench-1487365236-000693-001-508-2084-195-120-_rawcolor.png,63.375,23.414634146341463,120.0,195.0,0.67,0.6260162601626017,0.325,0.1951219512195122,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9345,38.86,111.88177339901478,20170217_002/SPCBench-1487365224-000633-002-636-1476-67-272-_rawcolor.png,41.205,182.5615763546798,272.0,67.0,0.58,0.41133004926108374,0.615,0.6711822660098522,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9346,143.84,76.61788617886178,20170217_002/SPCBench-1487365142-000224-001-144-2504-248-152-_rawcolor.png,58.279999999999994,39.54471544715447,152.0,248.0,0.58,0.5040650406504065,0.235,0.2601626016260163,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9347,168.96,45.18181818181818,20170217_002/SPCBench-1487365123-000126-000-20-2632-256-71-_rawcolor.png,67.84,23.236363636363635,71.0,256.0,0.66,0.6363636363636364,0.265,0.32727272727272727,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9348,101.52,72.15384615384616,20170217_002/SPCBench-1487365159-000305-001-224-2520-216-112-_rawcolor.png,98.28,30.153846153846153,112.0,216.0,0.47,0.6442307692307693,0.455,0.2692307692307692,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
9349,143.0,28.0,20170217_002/SPCBench-1487365195-000487-000-360-2628-200-75-_rawcolor.png,48.0,51.00000000000001,75.0,200.0,0.715,0.37333333333333335,0.24,0.68,20170217_002,test,Calanoida,Acartiidae,Acartiidae (Family)
